datetime	laboratory:daune:sbe37_bsh_6966:temperature_0001 [°C]	laboratory:daune:sbe37_bsh_6966:conductivity_0001 [S/m]	laboratory:daune:sbe37_bsh_6966:pressure_0001 [m]	laboratory:daune:sbe37_bsh_6966:salinity_0001 [PSU]
2020-09-19T11:59:48.000	17.6529	4.29113	9.726	32.7353
2020-09-19T11:59:58.000	17.6533	4.29118	9.724	32.7354
2020-09-19T12:00:08.000	17.6537	4.29125	9.729	32.7356
2020-09-19T12:00:18.000	17.6529	4.29118	9.74	32.7357
2020-09-19T12:00:28.000	17.6521	4.2911	9.75	32.7356
2020-09-19T12:00:38.000	17.6523	4.2911	9.732	32.7355
2020-09-19T12:00:48.000	17.6516	4.29103	9.744	32.7354
2020-09-19T12:00:58.000	17.652	4.2911	9.712	32.7358
2020-09-19T12:01:08.000	17.6523	4.29117	9.728	32.7361
2020-09-19T12:01:18.000	17.6529	4.29115	9.741	32.7355
2020-09-19T12:01:28.000	17.6528	4.29107	9.707	32.7349
2020-09-19T12:01:38.000	17.6528	4.29114	9.746	32.7355
2020-09-19T12:01:48.000	17.6526	4.29118	9.74	32.736
2020-09-19T12:01:58.000	17.6525	4.29111	9.735	32.7355
2020-09-19T12:02:08.000	17.6546	4.29124	9.714	32.7349
2020-09-19T12:02:18.000	17.6545	4.29121	9.743	32.7347
2020-09-19T12:02:28.000	17.6536	4.29124	9.724	32.7357
2020-09-19T12:02:38.000	17.6531	4.29117	9.729	32.7354
2020-09-19T12:02:48.000	17.6529	4.29114	9.729	32.7354
2020-09-19T12:02:58.000	17.6534	4.29118	9.741	32.7353
2020-09-19T12:03:08.000	17.6561	4.29138	9.721	32.7349
2020-09-19T12:03:18.000	17.6546	4.29142	9.737	32.7364
2020-09-19T12:03:28.000	17.6546	4.29133	9.735	32.7357
2020-09-19T12:03:38.000	17.6541	4.29128	9.728	32.7357
2020-09-19T12:03:48.000	17.6539	4.29129	9.73	32.7358
2020-09-19T12:03:58.000	17.6555	4.29141	9.752	32.7357
2020-09-19T12:04:08.000	17.6543	4.2913	9.737	32.7356
2020-09-19T12:04:18.000	17.6552	4.2914	9.739	32.7358
2020-09-19T12:04:28.000	17.6541	4.29136	9.755	32.7362
2020-09-19T12:04:38.000	17.653	4.29126	9.736	32.7364
2020-09-19T12:04:48.000	17.6595	4.29162	9.729	32.7342
2020-09-19T12:04:58.000	17.6599	4.29171	9.742	32.7346
2020-09-19T12:05:08.000	17.6595	4.29174	9.717	32.7352
2020-09-19T12:05:18.000	17.6594	4.29166	9.727	32.7346
2020-09-19T12:05:28.000	17.6581	4.29151	9.731	32.7344
2020-09-19T12:05:38.000	17.6575	4.29157	9.74	32.7354
2020-09-19T12:05:48.000	17.658	4.29168	9.717	32.7359
2020-09-19T12:05:58.000	17.6574	4.29156	9.74	32.7354
2020-09-19T12:06:08.000	17.6585	4.29175	9.7	32.7361
2020-09-19T12:06:18.000	17.6575	4.29149	9.727	32.7347
2020-09-19T12:06:28.000	17.6568	4.2915	9.691	32.7353
2020-09-19T12:06:38.000	17.6575	4.29167	9.71	32.7362
2020-09-19T12:06:48.000	17.6571	4.29172	9.709	32.7369
2020-09-19T12:06:58.000	17.6571	4.29153	9.691	32.7353
2020-09-19T12:07:08.000	17.6573	4.29159	9.723	32.7356
2020-09-19T12:07:18.000	17.6573	4.29155	9.718	32.7354
2020-09-19T12:07:28.000	17.6569	4.29151	9.745	32.7354
2020-09-19T12:07:38.000	17.6579	4.29159	9.712	32.7352
2020-09-19T12:07:48.000	17.6584	4.29159	9.724	32.7348
2020-09-19T12:07:58.000	17.6577	4.29161	9.718	32.7355
2020-09-19T12:08:08.000	17.6579	4.29156	9.733	32.735
2020-09-19T12:08:18.000	17.658	4.29163	9.72	32.7355
2020-09-19T12:08:28.000	17.6575	4.29155	9.734	32.7352
2020-09-19T12:08:38.000	17.6573	4.29159	9.709	32.7357
2020-09-19T12:08:48.000	17.6585	4.29157	9.739	32.7346
2020-09-19T12:08:58.000	17.6581	4.29154	9.747	32.7347
2020-09-19T12:09:08.000	17.6573	4.2915	9.731	32.7349
2020-09-19T12:09:18.000	17.6585	4.29158	9.734	32.7346
2020-09-19T12:09:28.000	17.6587	4.29161	9.721	32.7347
2020-09-19T12:09:38.000	17.6584	4.29154	9.728	32.7344
2020-09-19T12:09:48.000	17.6581	4.29154	9.731	32.7346
2020-09-19T12:09:58.000	17.6592	4.29173	9.723	32.7354
2020-09-19T12:10:08.000	17.6577	4.29151	9.719	32.7346
2020-09-19T12:10:18.000	17.6574	4.29153	9.727	32.7351
2020-09-19T12:10:28.000	17.6573	4.29149	9.737	32.7348
2020-09-19T12:10:38.000	17.6573	4.29145	9.743	32.7345
2020-09-19T12:10:48.000	17.6569	4.29144	9.731	32.7347
2020-09-19T12:10:58.000	17.6568	4.29138	9.744	32.7343
2020-09-19T12:11:08.000	17.6563	4.29146	9.737	32.7354
2020-09-19T12:11:18.000	17.6557	4.29142	9.734	32.7355
2020-09-19T12:11:28.000	17.656	4.29149	9.719	32.7359
2020-09-19T12:11:38.000	17.6563	4.2914	9.713	32.7349
2020-09-19T12:11:48.000	17.6567	4.29151	9.726	32.7355
2020-09-19T12:11:58.000	17.6571	4.29164	9.714	32.7363
2020-09-19T12:12:08.000	17.6592	4.29174	9.741	32.7355
2020-09-19T12:12:18.000	17.6582	4.2916	9.727	32.735
2020-09-19T12:12:28.000	17.6577	4.2916	9.733	32.7355
2020-09-19T12:12:38.000	17.6588	4.29164	9.728	32.7348
2020-09-19T12:12:48.000	17.6587	4.29169	9.731	32.7355
2020-09-19T12:12:58.000	17.6589	4.29184	9.723	32.7366
2020-09-19T12:13:08.000	17.6589	4.29176	9.726	32.7358
2020-09-19T12:13:18.000	17.6588	4.29168	9.749	32.7353
2020-09-19T12:13:28.000	17.6606	4.29188	9.719	32.7355
2020-09-19T12:13:38.000	17.6607	4.29191	9.731	32.7357
2020-09-19T12:13:48.000	17.6594	4.29179	9.741	32.7358
2020-09-19T12:13:58.000	17.6586	4.29169	9.727	32.7355
2020-09-19T12:14:08.000	17.657	4.29158	9.733	32.7358
2020-09-19T12:14:18.000	17.6579	4.29171	9.733	32.7362
2020-09-19T12:14:28.000	17.6592	4.29177	9.731	32.7357
2020-09-19T12:14:38.000	17.6583	4.29168	9.703	32.7357
2020-09-19T12:14:48.000	17.6595	4.29172	9.729	32.7351
2020-09-19T12:14:58.000	17.6588	4.2917	9.711	32.7355
2020-09-19T12:15:08.000	17.6591	4.29164	9.71	32.7347
2020-09-19T12:15:18.000	17.6602	4.29179	9.717	32.735
2020-09-19T12:15:28.000	17.6608	4.29184	9.727	32.735
2020-09-19T12:15:38.000	17.661	4.29172	9.724	32.7338
2020-09-19T12:15:48.000	17.6588	4.29165	9.715	32.735
2020-09-19T12:15:58.000	17.6588	4.29163	9.725	32.7348
2020-09-19T12:16:08.000	17.659	4.29164	9.695	32.7347
2020-09-19T12:16:18.000	17.6584	4.29161	9.715	32.735
2020-09-19T12:16:28.000	17.6583	4.29168	9.714	32.7357
2020-09-19T12:16:38.000	17.6593	4.29168	9.713	32.7349
2020-09-19T12:16:48.000	17.6589	4.29176	9.685	32.7358
2020-09-19T12:16:58.000	17.6586	4.2917	9.689	32.7356
2020-09-19T12:17:08.000	17.6582	4.29167	9.73	32.7356
2020-09-19T12:17:18.000	17.6589	4.29174	9.711	32.7357
2020-09-19T12:17:28.000	17.6589	4.29169	9.69	32.7353
2020-09-19T12:17:38.000	17.6577	4.29162	9.693	32.7357
2020-09-19T12:17:48.000	17.6579	4.29164	9.693	32.7356
2020-09-19T12:17:58.000	17.6624	4.29191	9.725	32.7343
2020-09-19T12:18:08.000	17.6617	4.29177	9.702	32.7337
2020-09-19T12:18:18.000	17.6602	4.29174	9.705	32.7347
2020-09-19T12:18:28.000	17.6607	4.29184	9.693	32.7351
2020-09-19T12:18:38.000	17.6602	4.29174	9.723	32.7346
2020-09-19T12:18:48.000	17.6604	4.29172	9.712	32.7343
2020-09-19T12:18:58.000	17.6605	4.29172	9.711	32.7342
2020-09-19T12:19:08.000	17.6675	4.29218	9.712	32.7325
2020-09-19T12:19:18.000	17.6633	4.29187	9.71	32.7333
2020-09-19T12:19:28.000	17.6627	4.2918	9.714	32.7332
2020-09-19T12:19:38.000	17.6636	4.29189	9.702	32.7332
2020-09-19T12:19:48.000	17.6635	4.29186	9.702	32.733
2020-09-19T12:19:58.000	17.6623	4.2918	9.693	32.7335
2020-09-19T12:20:08.000	17.6628	4.29185	9.697	32.7335
2020-09-19T12:20:18.000	17.6625	4.29179	9.695	32.7333
2020-09-19T12:20:28.000	17.6624	4.29176	9.697	32.733
2020-09-19T12:20:38.000	17.6626	4.29187	9.707	32.7339
2020-09-19T12:20:48.000	17.6619	4.29179	9.68	32.7338
2020-09-19T12:20:58.000	17.6621	4.29184	9.7	32.734
2020-09-19T12:21:08.000	17.6634	4.29195	9.703	32.7339
2020-09-19T12:21:18.000	17.663	4.29189	9.694	32.7336
2020-09-19T12:21:28.000	17.663	4.29192	9.7	32.7339
2020-09-19T12:21:38.000	17.6623	4.29182	9.69	32.7337
2020-09-19T12:21:48.000	17.6616	4.2918	9.715	32.734
2020-09-19T12:21:58.000	17.661	4.29176	9.695	32.7342
2020-09-19T12:22:08.000	17.6611	4.29176	9.687	32.7341
2020-09-19T12:22:18.000	17.661	4.29174	9.702	32.734
2020-09-19T12:22:28.000	17.6602	4.29172	9.694	32.7344
2020-09-19T12:22:38.000	17.6602	4.29168	9.686	32.7341
2020-09-19T12:22:48.000	17.6605	4.29176	9.68	32.7345
2020-09-19T12:22:58.000	17.6604	4.29171	9.701	32.7342
2020-09-19T12:23:08.000	17.66	4.29172	9.696	32.7346
2020-09-19T12:23:18.000	17.6605	4.29167	9.69	32.7337
2020-09-19T12:23:28.000	17.6605	4.29169	9.684	32.7339
2020-09-19T12:23:38.000	17.6601	4.29176	9.676	32.7349
2020-09-19T12:23:48.000	17.6607	4.29174	9.709	32.7342
2020-09-19T12:23:58.000	17.6617	4.29179	9.678	32.7339
2020-09-19T12:24:08.000	17.6614	4.29181	9.687	32.7343
2020-09-19T12:24:18.000	17.6609	4.29179	9.691	32.7345
2020-09-19T12:24:28.000	17.6604	4.29169	9.685	32.7341
2020-09-19T12:24:38.000	17.6606	4.29173	9.679	32.7342
2020-09-19T12:24:48.000	17.6611	4.29176	9.686	32.7341
2020-09-19T12:24:58.000	17.6612	4.29179	9.697	32.7343
2020-09-19T12:25:08.000	17.6607	4.29173	9.684	32.7341
2020-09-19T12:25:18.000	17.6613	4.29184	9.695	32.7346
2020-09-19T12:25:28.000	17.6605	4.29175	9.701	32.7345
2020-09-19T12:25:38.000	17.6615	4.29174	9.696	32.7336
2020-09-19T12:25:48.000	17.6609	4.2917	9.697	32.7337
2020-09-19T12:25:58.000	17.6605	4.29167	9.688	32.7338
2020-09-19T12:26:08.000	17.6626	4.29184	9.677	32.7336
2020-09-19T12:26:18.000	17.6625	4.29174	9.677	32.7328
2020-09-19T12:26:28.000	17.6606	4.29171	9.696	32.734
2020-09-19T12:26:38.000	17.6611	4.29164	9.697	32.7331
2020-09-19T12:26:48.000	17.6606	4.29163	9.667	32.7334
2020-09-19T12:26:58.000	17.6609	4.29169	9.665	32.7337
2020-09-19T12:27:08.000	17.6612	4.29176	9.673	32.734
2020-09-19T12:27:28.000	17.6625	4.29174	9.7	32.7328
2020-09-19T12:27:38.000	17.6634	4.29187	9.681	32.7332
2020-09-19T12:27:48.000	17.6609	4.29167	9.668	32.7334
2020-09-19T12:27:58.000	17.6617	4.2917	9.669	32.7331
2020-09-19T12:28:08.000	17.6615	4.29167	9.682	32.733
2020-09-19T12:28:18.000	17.6612	4.29181	9.673	32.7344
2020-09-19T12:28:28.000	17.6613	4.29169	9.685	32.7333
2020-09-19T12:28:38.000	17.6612	4.29164	9.664	32.733
2020-09-19T12:28:48.000	17.6613	4.29176	9.665	32.7339
2020-09-19T12:28:58.000	17.6629	4.29174	9.667	32.7325
2020-09-19T12:29:08.000	17.6633	4.29184	9.669	32.733
2020-09-19T12:29:18.000	17.6653	4.29203	9.663	32.733
2020-09-19T12:29:28.000	17.662	4.29176	9.659	32.7334
2020-09-19T12:29:38.000	17.662	4.29183	9.68	32.7339
2020-09-19T12:29:48.000	17.6621	4.29181	9.696	32.7337
2020-09-19T12:29:58.000	17.6625	4.29182	9.691	32.7335
2020-09-19T12:30:08.000	17.6614	4.29179	9.688	32.7341
2020-09-19T12:30:18.000	17.662	4.29179	9.682	32.7336
2020-09-19T12:30:28.000	17.662	4.29186	9.664	32.7342
2020-09-19T12:30:38.000	17.6659	4.29213	9.693	32.7334
2020-09-19T12:30:48.000	17.6669	4.29227	9.689	32.7338
2020-09-19T12:30:58.000	17.6627	4.2919	9.687	32.734
2020-09-19T12:31:08.000	17.6634	4.29194	9.656	32.7338
2020-09-19T12:31:18.000	17.6615	4.29187	9.697	32.7346
2020-09-19T12:31:28.000	17.664	4.29207	9.685	32.7343
2020-09-19T12:31:38.000	17.664	4.29207	9.664	32.7343
2020-09-19T12:31:48.000	17.6632	4.29193	9.66	32.7338
2020-09-19T12:31:58.000	17.6633	4.29183	9.69	32.7329
2020-09-19T12:32:08.000	17.665	4.29207	9.675	32.7336
2020-09-19T12:32:18.000	17.6641	4.29199	9.659	32.7337
2020-09-19T12:32:28.000	17.6685	4.29239	9.68	32.7335
2020-09-19T12:32:38.000	17.6659	4.29214	9.673	32.7334
2020-09-19T12:32:48.000	17.6679	4.29225	9.674	32.7328
2020-09-19T12:32:58.000	17.6665	4.29223	9.696	32.7338
2020-09-19T12:33:08.000	17.666	4.2922	9.682	32.7338
2020-09-19T12:33:18.000	17.6668	4.29218	9.66	32.7331
2020-09-19T12:33:28.000	17.6653	4.29213	9.649	32.7339
2020-09-19T12:33:38.000	17.6642	4.29197	9.681	32.7334
2020-09-19T12:33:48.000	17.6651	4.29203	9.675	32.7332
2020-09-19T12:33:58.000	17.6639	4.29204	9.679	32.7342
2020-09-19T12:34:08.000	17.6664	4.29221	9.656	32.7337
2020-09-19T12:34:18.000	17.6706	4.29257	9.669	32.7334
2020-09-19T12:34:28.000	17.6707	4.2926	9.681	32.7336
2020-09-19T12:34:38.000	17.6696	4.29252	9.673	32.7337
2020-09-19T12:34:48.000	17.6674	4.29228	9.671	32.7335
2020-09-19T12:34:58.000	17.6675	4.2923	9.652	32.7336
2020-09-19T12:35:08.000	17.6669	4.29222	9.654	32.7333
2020-09-19T12:35:18.000	17.6663	4.2922	9.67	32.7337
2020-09-19T12:35:28.000	17.6663	4.2922	9.667	32.7337
2020-09-19T12:35:38.000	17.6658	4.29209	9.665	32.7332
2020-09-19T12:35:48.000	17.6664	4.2921	9.661	32.7328
2020-09-19T12:35:58.000	17.6656	4.29213	9.647	32.7336
2020-09-19T12:36:08.000	17.6658	4.29207	9.628	32.733
2020-09-19T12:36:18.000	17.6656	4.29209	9.659	32.7333
2020-09-19T12:36:28.000	17.6652	4.29205	9.664	32.7332
2020-09-19T12:36:38.000	17.666	4.29212	9.656	32.7332
2020-09-19T12:36:48.000	17.6668	4.29217	9.626	32.733
2020-09-19T12:36:58.000	17.6658	4.29214	9.65	32.7335
2020-09-19T12:37:08.000	17.6658	4.29211	9.644	32.7333
2020-09-19T12:37:18.000	17.6665	4.29212	9.642	32.7329
2020-09-19T12:37:28.000	17.6663	4.29211	9.644	32.7329
2020-09-19T12:37:38.000	17.6664	4.29214	9.652	32.7331
2020-09-19T12:37:48.000	17.6655	4.29208	9.638	32.7333
2020-09-19T12:37:58.000	17.6664	4.29215	9.627	32.7331
2020-09-19T12:38:08.000	17.6655	4.2921	9.648	32.7335
2020-09-19T12:38:18.000	17.6659	4.29216	9.651	32.7336
2020-09-19T12:38:28.000	17.6659	4.29212	9.627	32.7333
2020-09-19T12:38:38.000	17.6656	4.2921	9.641	32.7334
2020-09-19T12:38:48.000	17.6654	4.29208	9.642	32.7334
2020-09-19T12:38:58.000	17.6655	4.29212	9.662	32.7337
2020-09-19T12:39:08.000	17.6664	4.29219	9.633	32.7335
2020-09-19T12:39:18.000	17.6659	4.29215	9.642	32.7335
2020-09-19T12:39:28.000	17.6644	4.29207	9.639	32.7341
2020-09-19T12:39:38.000	17.6646	4.292	9.632	32.7333
2020-09-19T12:39:48.000	17.6639	4.29202	9.67	32.734
2020-09-19T12:39:58.000	17.6661	4.29213	9.654	32.7332
2020-09-19T12:40:08.000	17.6643	4.29192	9.63	32.7329
2020-09-19T12:40:18.000	17.6654	4.29197	9.64	32.7324
2020-09-19T12:40:28.000	17.6646	4.29197	9.643	32.733
2020-09-19T12:40:38.000	17.664	4.29194	9.629	32.7333
2020-09-19T12:40:48.000	17.6641	4.29192	9.61	32.7331
2020-09-19T12:40:58.000	17.6639	4.29192	9.635	32.7332
2020-09-19T12:41:08.000	17.664	4.29191	9.629	32.733
2020-09-19T12:41:18.000	17.6635	4.29197	9.633	32.734
2020-09-19T12:41:28.000	17.6637	4.29189	9.62	32.7331
2020-09-19T12:41:38.000	17.664	4.29196	9.641	32.7334
2020-09-19T12:41:48.000	17.6636	4.29197	9.619	32.7339
2020-09-19T12:41:58.000	17.6637	4.29193	9.616	32.7334
2020-09-19T12:42:08.000	17.6799	4.29372	9.624	32.7357
2020-09-19T12:42:18.000	17.6675	4.29226	9.633	32.7332
2020-09-19T12:42:28.000	17.6691	4.29248	9.639	32.7337
2020-09-19T12:42:38.000	17.6664	4.29219	9.623	32.7335
2020-09-19T12:42:48.000	17.6675	4.2923	9.636	32.7336
2020-09-19T12:42:58.000	17.6676	4.29229	9.624	32.7334
2020-09-19T12:43:08.000	17.6654	4.29217	9.628	32.7341
2020-09-19T12:43:18.000	17.6651	4.29207	9.621	32.7335
2020-09-19T12:43:28.000	17.6659	4.29212	9.626	32.7333
2020-09-19T12:43:38.000	17.6651	4.29205	9.618	32.7333
2020-09-19T12:43:48.000	17.6666	4.29215	9.638	32.733
2020-09-19T12:43:58.000	17.6669	4.29217	9.618	32.733
2020-09-19T12:44:08.000	17.6651	4.29205	9.609	32.7333
2020-09-19T12:44:18.000	17.6653	4.29205	9.594	32.7332
2020-09-19T12:44:28.000	17.6644	4.29202	9.623	32.7336
2020-09-19T12:44:38.000	17.6643	4.29194	9.618	32.7331
2020-09-19T12:44:48.000	17.6643	4.29192	9.615	32.733
2020-09-19T12:44:58.000	17.6642	4.29198	9.6	32.7335
2020-09-19T12:45:08.000	17.6638	4.29192	9.636	32.7332
2020-09-19T12:45:18.000	17.6637	4.29189	9.614	32.7331
2020-09-19T12:45:28.000	17.6635	4.29187	9.597	32.7331
2020-09-19T12:45:38.000	17.6639	4.29189	9.619	32.7329
2020-09-19T12:45:48.000	17.6644	4.29199	9.614	32.7334
2020-09-19T12:45:58.000	17.6659	4.29205	9.608	32.7327
2020-09-19T12:46:08.000	17.6666	4.29213	9.581	32.7329
2020-09-19T12:46:18.000	17.6658	4.29207	9.592	32.7329
2020-09-19T12:46:28.000	17.6661	4.29204	9.622	32.7324
2020-09-19T12:46:38.000	17.6657	4.29203	9.612	32.7327
2020-09-19T12:46:48.000	17.666	4.29207	9.615	32.7328
2020-09-19T12:46:58.000	17.6655	4.29205	9.615	32.733
2020-09-19T12:47:08.000	17.6689	4.2923	9.632	32.7325
2020-09-19T12:47:18.000	17.6672	4.2922	9.623	32.733
2020-09-19T12:47:28.000	17.6664	4.29218	9.624	32.7334
2020-09-19T12:47:38.000	17.6662	4.29212	9.633	32.733
2020-09-19T12:47:48.000	17.6679	4.29244	9.634	32.7344
2020-09-19T12:47:58.000	17.6659	4.29217	9.609	32.7337
2020-09-19T12:48:08.000	17.6678	4.2923	9.602	32.7333
2020-09-19T12:48:18.000	17.6672	4.29225	9.598	32.7334
2020-09-19T12:48:28.000	17.6679	4.2923	9.594	32.7333
2020-09-19T12:48:38.000	17.6669	4.29222	9.604	32.7334
2020-09-19T12:48:48.000	17.6673	4.29225	9.626	32.7333
2020-09-19T12:48:58.000	17.6687	4.29238	9.601	32.7333
2020-09-19T12:49:08.000	17.6683	4.29233	9.595	32.7332
2020-09-19T12:49:18.000	17.6673	4.29225	9.6	32.7333
2020-09-19T12:49:28.000	17.667	4.29218	9.605	32.7329
2020-09-19T12:49:38.000	17.6665	4.29227	9.571	32.7342
2020-09-19T12:49:48.000	17.6658	4.29216	9.604	32.7337
2020-09-19T12:49:58.000	17.6674	4.29235	9.587	32.7341
2020-09-19T12:50:08.000	17.668	4.29232	9.59	32.7333
2020-09-19T12:50:18.000	17.6678	4.29226	9.583	32.733
2020-09-19T12:50:28.000	17.6657	4.29222	9.607	32.7344
2020-09-19T12:50:38.000	17.6671	4.29225	9.583	32.7335
2020-09-19T12:50:48.000	17.6698	4.29248	9.607	32.7333
2020-09-19T12:50:58.000	17.6682	4.29235	9.594	32.7334
2020-09-19T12:51:08.000	17.6673	4.29229	9.576	32.7337
2020-09-19T12:51:18.000	17.6673	4.2923	9.589	32.7337
2020-09-19T12:51:28.000	17.6699	4.2925	9.584	32.7334
2020-09-19T12:51:38.000	17.669	4.29243	9.601	32.7334
2020-09-19T12:51:48.000	17.6685	4.2924	9.569	32.7337
2020-09-19T12:51:58.000	17.6688	4.2924	9.585	32.7334
2020-09-19T12:52:08.000	17.6682	4.29235	9.586	32.7334
2020-09-19T12:52:18.000	17.6684	4.29235	9.561	32.7333
2020-09-19T12:52:28.000	17.6674	4.29233	9.55	32.734
2020-09-19T12:52:38.000	17.6682	4.2923	9.56	32.733
2020-09-19T12:52:48.000	17.6676	4.2923	9.562	32.7335
2020-09-19T12:52:58.000	17.6716	4.29252	9.55	32.7321
2020-09-19T12:53:08.000	17.6701	4.29248	9.548	32.733
2020-09-19T12:53:18.000	17.6726	4.29265	9.556	32.7324
2020-09-19T12:53:28.000	17.6721	4.29272	9.57	32.7335
2020-09-19T12:53:38.000	17.672	4.29266	9.558	32.733
2020-09-19T12:53:48.000	17.6718	4.29264	9.548	32.733
2020-09-19T12:53:58.000	17.6707	4.29252	9.546	32.7329
2020-09-19T12:54:08.000	17.6769	4.29302	9.564	32.7322
2020-09-19T12:54:18.000	17.6748	4.29288	9.576	32.7326
2020-09-19T12:54:28.000	17.6722	4.29263	9.576	32.7326
2020-09-19T12:54:38.000	17.6706	4.2925	9.564	32.7329
2020-09-19T12:54:48.000	17.6705	4.29248	9.554	32.7327
2020-09-19T12:54:58.000	17.6717	4.29265	9.56	32.7331
2020-09-19T12:55:08.000	17.6719	4.29264	9.537	32.7329
2020-09-19T12:55:18.000	17.6713	4.29256	9.564	32.7328
2020-09-19T12:55:28.000	17.6707	4.29252	9.545	32.7329
2020-09-19T12:55:38.000	17.6705	4.2925	9.541	32.7329
2020-09-19T12:55:48.000	17.6719	4.29267	9.57	32.7332
2020-09-19T12:55:58.000	17.6714	4.29263	9.55	32.7332
2020-09-19T12:56:08.000	17.671	4.29254	9.55	32.7328
2020-09-19T12:56:18.000	17.6708	4.29212	9.551	32.7294
2020-09-19T12:56:28.000	17.6707	4.29254	9.576	32.7331
2020-09-19T12:56:38.000	17.67	4.29253	9.588	32.7335
2020-09-19T12:56:48.000	17.67	4.29256	9.545	32.7338
2020-09-19T12:56:58.000	17.6696	4.29254	9.549	32.7339
2020-09-19T12:57:08.000	17.6695	4.29251	9.554	32.7338
2020-09-19T12:57:18.000	17.6704	4.29252	9.562	32.7331
2020-09-19T12:57:28.000	17.6702	4.2925	9.541	32.7331
2020-09-19T12:57:38.000	17.67	4.29249	9.552	32.7332
2020-09-19T12:57:48.000	17.6698	4.29248	9.559	32.7333
2020-09-19T12:57:58.000	17.6707	4.29255	9.558	32.7331
2020-09-19T12:58:08.000	17.6718	4.29265	9.554	32.7331
2020-09-19T12:58:18.000	17.6708	4.29261	9.549	32.7336
2020-09-19T12:58:28.000	17.6703	4.29255	9.546	32.7335
2020-09-19T12:58:38.000	17.6712	4.29256	9.555	32.7329
2020-09-19T12:58:48.000	17.6722	4.29271	9.554	32.7333
2020-09-19T12:58:58.000	17.6722	4.29274	9.519	32.7336
2020-09-19T12:59:08.000	17.6725	4.29267	9.546	32.7327
2020-09-19T12:59:18.000	17.6706	4.29261	9.536	32.7338
2020-09-19T12:59:28.000	17.6719	4.29268	9.521	32.7333
2020-09-19T12:59:38.000	17.6722	4.29273	9.527	32.7335
2020-09-19T12:59:48.000	17.6715	4.29271	9.515	32.7339
2020-09-19T12:59:58.000	17.6733	4.29278	9.528	32.733
2020-09-19T13:00:08.000	17.6717	4.29273	9.521	32.7338
2020-09-19T13:00:18.000	17.6711	4.29263	9.513	32.7336
2020-09-19T13:00:28.000	17.6732	4.29288	9.515	32.734
2020-09-19T13:00:38.000	17.6728	4.29277	9.521	32.7333
2020-09-19T13:00:48.000	17.6728	4.29283	9.533	32.7338
2020-09-19T13:00:58.000	17.6739	4.29281	9.513	32.7328
2020-09-19T13:01:08.000	17.674	4.29292	9.529	32.7337
2020-09-19T13:01:18.000	17.6737	4.2929	9.523	32.7337
2020-09-19T13:01:28.000	17.674	4.29289	9.533	32.7334
2020-09-19T13:01:38.000	17.6741	4.29291	9.513	32.7334
2020-09-19T13:01:48.000	17.6732	4.29283	9.508	32.7336
2020-09-19T13:01:58.000	17.6734	4.29283	9.501	32.7333
2020-09-19T13:02:08.000	17.6736	4.29286	9.508	32.7334
2020-09-19T13:02:18.000	17.6733	4.29283	9.521	32.7334
2020-09-19T13:02:28.000	17.6735	4.29283	9.519	32.7332
2020-09-19T13:02:38.000	17.6728	4.29275	9.506	32.7332
2020-09-19T13:02:48.000	17.6725	4.29273	9.53	32.7333
2020-09-19T13:02:58.000	17.6738	4.29275	9.52	32.7323
2020-09-19T13:03:08.000	17.6726	4.2927	9.484	32.7329
2020-09-19T13:03:18.000	17.6732	4.29275	9.511	32.7329
2020-09-19T13:03:28.000	17.6756	4.29293	9.514	32.7325
2020-09-19T13:03:38.000	17.676	4.293	9.503	32.7327
2020-09-19T13:03:48.000	17.6764	4.29299	9.504	32.7324
2020-09-19T13:04:08.000	17.6758	4.29295	9.503	32.7324
2020-09-19T13:04:18.000	17.6753	4.29291	9.491	32.7326
2020-09-19T13:04:28.000	17.6754	4.29291	9.51	32.7324
2020-09-19T13:04:38.000	17.6754	4.29291	9.502	32.7325
2020-09-19T13:04:48.000	17.6751	4.29298	9.512	32.7333
2020-09-19T13:04:58.000	17.6757	4.29298	9.515	32.7328
2020-09-19T13:05:08.000	17.6761	4.29302	9.528	32.7328
2020-09-19T13:05:18.000	17.675	4.29299	9.505	32.7335
2020-09-19T13:05:28.000	17.675	4.29301	9.504	32.7336
2020-09-19T13:05:38.000	17.675	4.29302	9.522	32.7337
2020-09-19T13:05:48.000	17.6758	4.29306	9.519	32.7334
2020-09-19T13:05:58.000	17.6753	4.29303	9.5	32.7335
2020-09-19T13:06:08.000	17.6741	4.29291	9.504	32.7334
2020-09-19T13:06:18.000	17.6756	4.29309	9.498	32.7338
2020-09-19T13:06:28.000	17.6772	4.29321	9.505	32.7336
2020-09-19T13:06:38.000	17.6768	4.29314	9.475	32.7333
2020-09-19T13:06:48.000	17.6765	4.29314	9.489	32.7335
2020-09-19T13:06:58.000	17.6758	4.29314	9.473	32.734
2020-09-19T13:07:08.000	17.6759	4.2931	9.492	32.7337
2020-09-19T13:07:18.000	17.6765	4.29314	9.482	32.7335
2020-09-19T13:07:28.000	17.6752	4.2931	9.461	32.7342
2020-09-19T13:07:38.000	17.6759	4.29311	9.467	32.7338
2020-09-19T13:07:48.000	17.676	4.29314	9.443	32.7339
2020-09-19T13:07:58.000	17.6754	4.29308	9.456	32.7339
2020-09-19T13:08:08.000	17.6753	4.29307	9.454	32.7339
2020-09-19T13:08:18.000	17.6762	4.29309	9.464	32.7334
